Country.Code	Country	inc.elast	Country.ineq.intol	GDP_Percap	Gini_Latest	tol.ineq	social.class	SEX	AGE	EDUCYRS	Act.CEO.Unskill
752	SE	.27	3.93	45143.52332	23	1	4	1	27	16	2.11111111111111
826	GB-GBN	.5	3.97	39136.77424	32.3	1	4	1	27	16	13.3333333333333
826	GB-GBN	.5	3.97	39136.77424	32.3	1	4	1	27	16	50
196	CY	.34	3.73	30873.18428	32.4	2	5	1	27	16	5.92592592592593
710	ZA	.71	4.35	13046.20783	63.1	2	1	2	26	16	22.2222222222222
554	NZ	.29	3.69	35217.08835	36.2	2	1	2	26	16	3
840	US	.47	3.76	54629.49517	45	3	2	2	26	16	10
578	NO	.17	3.52	64893.05564	25	2	2	2	26	16	3.75
826	GB-GBN	.5	3.97	39136.77424	32.3	3	3	2	26	16	18.75
554	NZ	.29	3.69	35217.08835	36.2	2	3	2	26	16	2.5
752	SE	.27	3.93	45143.52332	23	3	4	2	26	16	2.77777777777778
554	NZ	.29	3.69	35217.08835	36.2	3	4	2	26	16	3.92857142857143
554	NZ	.29	3.69	35217.08835	36.2	2	4	2	26	16	18
578	NO	.17	3.52	64893.05564	25	2	4	2	26	16	2.4
392	JP	.34	4.11	36426.30221	37.6	2	4	2	26	16	 
208	DK	.15	3.6	44862.50398	24.8	2	4	2	26	16	3
752	SE	.27	3.93	45143.52332	23	1	4	2	26	16	26.6666666666667
196	CY	.34	3.73	30873.18428	32.4	1	4	2	26	16	5.8
196	CY	.34	3.73	30873.18428	32.4	4	5	2	26	16	10
196	CY	.34	3.73	30873.18428	32.4	2	5	2	26	16	5.12820512820513
196	CY	.34	3.73	30873.18428	32.4	3	6	2	26	16	2.8
554	NZ	.29	3.69	35217.08835	36.2	2	3	1	26	16	11.4285714285714
32	AR	.47	4.25	18600	45.8	2	3	1	26	16	5
724	ES	.4	4.19	33763.39366	34	1	3	1	26	16	7
840	US	.47	3.76	54629.49517	45	2	4	1	26	16	33.3333333333333
578	NO	.17	3.52	64893.05564	25	2	4	1	26	16	5.55555555555556
196	CY	.34	3.73	30873.18428	32.4	2	4	1	26	16	 
392	JP	.34	4.11	36426.30221	37.6	1	4	1	26	16	3
578	NO	.17	3.52	64893.05564	25	4	5	1	26	16	5.71428571428571
840	US	.47	3.76	54629.49517	45	1	5	1	26	16	14.8148148148148
840	US	.47	3.76	54629.49517	45	3	2	2	25	16	5.71428571428571
840	US	.47	3.76	54629.49517	45	1	2	2	25	16	10
840	US	.47	3.76	54629.49517	45	4	3	2	25	16	12.5
826	GB-GBN	.5	3.97	39136.77424	32.3	4	3	2	25	16	61.5384615384615
840	US	.47	3.76	54629.49517	45	3	3	2	25	16	6.25
196	CY	.34	3.73	30873.18428	32.4	4	4	2	25	16	4.30769230769231
392	JP	.34	4.11	36426.30221	37.6	3	4	2	25	16	 
392	JP	.34	4.11	36426.30221	37.6	3	4	2	25	16	6.66666666666667
196	CY	.34	3.73	30873.18428	32.4	3	4	2	25	16	6
578	NO	.17	3.52	64893.05564	25	2	4	2	25	16	5.71428571428571
392	JP	.34	4.11	36426.30221	37.6	2	4	2	25	16	 
826	GB-GBN	.5	3.97	39136.77424	32.3	2	4	2	25	16	10.9090909090909
840	US	.47	3.76	54629.49517	45	1	4	2	25	16	10
196	CY	.34	3.73	30873.18428	32.4	4	5	2	25	16	5.71428571428571
152	CL	.52	4.19	22333.1064	52.1	2	5	2	25	16	10
392	JP	.34	4.11	36426.30221	37.6	5	2	1	25	16	 
392	JP	.34	4.11	36426.30221	37.6	3	2	1	25	16	25
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	25	16	20
392	JP	.34	4.11	36426.30221	37.6	2	2	1	25	16	8.33333333333333
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	25	16	7
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	25	16	5.33333333333333
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	25	16	15
392	JP	.34	4.11	36426.30221	37.6	1	2	1	25	16	15
196	CY	.34	3.73	30873.18428	32.4	5	3	1	25	16	8
840	US	.47	3.76	54629.49517	45	3	3	1	25	16	1600
578	NO	.17	3.52	64893.05564	25	2	3	1	25	16	33.3333333333333
36	AU	.26	3.91	43901.55485	30.3	2	3	1	25	16	6.25
724	ES	.4	4.19	33763.39366	34	1	3	1	25	16	 
246	FI	.18	3.88	39754.48524	26.8	5	4	1	25	16	6.66666666666667
752	SE	.27	3.93	45143.52332	23	3	4	1	25	16	4.54545454545455
710	ZA	.71	4.35	13046.20783	63.1	2	4	1	25	16	95
554	NZ	.29	3.69	35217.08835	36.2	2	4	1	25	16	6.42857142857143
752	SE	.27	3.93	45143.52332	23	1	4	1	25	16	2.72727272727273
554	NZ	.29	3.69	35217.08835	36.2	2	2	2	24	16	2.33333333333333
554	NZ	.29	3.69	35217.08835	36.2	2	2	2	24	16	3.4
392	JP	.34	4.11	36426.30221	37.6	2	2	2	24	16	 
36	AU	.26	3.91	43901.55485	30.3	2	2	2	24	16	25
840	US	.47	3.76	54629.49517	45	2	3	2	24	16	16
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	24	16	36
840	US	.47	3.76	54629.49517	45	1	3	2	24	16	7.5
246	FI	.18	3.88	39754.48524	26.8	1	3	2	24	16	2.17391304347826
196	CY	.34	3.73	30873.18428	32.4	4	4	2	24	16	11.1111111111111
152	CL	.52	4.19	22333.1064	52.1	4	4	2	24	16	60
840	US	.47	3.76	54629.49517	45	3	4	2	24	16	200
196	CY	.34	3.73	30873.18428	32.4	3	4	2	24	16	4.54545454545455
36	AU	.26	3.91	43901.55485	30.3	3	4	2	24	16	42.1052631578947
246	FI	.18	3.88	39754.48524	26.8	2	4	2	24	16	8.66666666666667
196	CY	.34	3.73	30873.18428	32.4	2	4	2	24	16	6.31578947368421
196	CY	.34	3.73	30873.18428	32.4	2	4	2	24	16	6
196	CY	.34	3.73	30873.18428	32.4	1	4	2	24	16	3.75
196	CY	.34	3.73	30873.18428	32.4	1	4	2	24	16	10.5263157894737
840	US	.47	3.76	54629.49517	45	3	5	2	24	16	5
36	AU	.26	3.91	43901.55485	30.3	2	5	2	24	16	16.6666666666667
196	CY	.34	3.73	30873.18428	32.4	3	6	2	24	16	4.16666666666667
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	24	16	25
392	JP	.34	4.11	36426.30221	37.6	1	2	1	24	16	 
840	US	.47	3.76	54629.49517	45	2	3	1	24	16	25
840	US	.47	3.76	54629.49517	45	2	3	1	24	16	857.142857142857
840	US	.47	3.76	54629.49517	45	1	3	1	24	16	13.3333333333333
208	DK	.15	3.6	44862.50398	24.8	5	4	1	24	16	3.80952380952381
840	US	.47	3.76	54629.49517	45	2	4	1	24	16	57.1428571428571
392	JP	.34	4.11	36426.30221	37.6	2	4	1	24	16	 
152	CL	.52	4.19	22333.1064	52.1	2	4	1	24	16	40
752	SE	.27	3.93	45143.52332	23	1	4	1	24	16	8.82352941176471
554	NZ	.29	3.69	35217.08835	36.2	4	5	1	24	16	8
752	SE	.27	3.93	45143.52332	23	2	5	1	24	16	6.25
840	US	.47	3.76	54629.49517	45	5	2	2	23	16	4.28571428571429
380	IT	.5	4.59	34757.84066	31.9	2	2	2	23	16	22.2222222222222
36	AU	.26	3.91	43901.55485	30.3	2	2	2	23	16	55.5555555555556
554	NZ	.29	3.69	35217.08835	36.2	1	2	2	23	16	2.96296296296296
554	NZ	.29	3.69	35217.08835	36.2	1	2	2	23	16	7.69230769230769
840	US	.47	3.76	54629.49517	45	2	3	2	23	16	27.7777777777778
752	SE	.27	3.93	45143.52332	23	2	3	2	23	16	1.6
554	NZ	.29	3.69	35217.08835	36.2	3	4	2	23	16	20
196	CY	.34	3.73	30873.18428	32.4	3	4	2	23	16	5
152	CL	.52	4.19	22333.1064	52.1	3	4	2	23	16	115.384615384615
840	US	.47	3.76	54629.49517	45	2	4	2	23	16	3.33333333333333
554	NZ	.29	3.69	35217.08835	36.2	2	4	2	23	16	5
578	NO	.17	3.52	64893.05564	25	2	4	2	23	16	5
392	JP	.34	4.11	36426.30221	37.6	2	4	2	23	16	33.3333333333333
196	CY	.34	3.73	30873.18428	32.4	2	4	2	23	16	5.26315789473684
196	CY	.34	3.73	30873.18428	32.4	2	4	2	23	16	7.69230769230769
392	JP	.34	4.11	36426.30221	37.6	1	4	2	23	16	7.5
196	CY	.34	3.73	30873.18428	32.4	1	4	2	23	16	6
752	SE	.27	3.93	45143.52332	23	4	5	2	23	16	3.33333333333333
392	JP	.34	4.11	36426.30221	37.6	2	5	2	23	16	7.5
196	CY	.34	3.73	30873.18428	32.4	2	5	2	23	16	10.5263157894737
196	CY	.34	3.73	30873.18428	32.4	1	5	2	23	16	2.69230769230769
196	CY	.34	3.73	30873.18428	32.4	3	6	2	23	16	5.55555555555556
36	AU	.26	3.91	43901.55485	30.3	2	2	1	23	16	50
392	JP	.34	4.11	36426.30221	37.6	2	3	1	23	16	 
208	DK	.15	3.6	44862.50398	24.8	2	3	1	23	16	2.5
578	NO	.17	3.52	64893.05564	25	4	4	1	23	16	24.1379310344828
554	NZ	.29	3.69	35217.08835	36.2	2	4	1	23	16	2.5
578	NO	.17	3.52	64893.05564	25	2	4	1	23	16	3
840	US	.47	3.76	54629.49517	45	2	5	1	23	16	500
554	NZ	.29	3.69	35217.08835	36.2	1	1	2	22	16	3
392	JP	.34	4.11	36426.30221	37.6	2	2	2	22	16	 
196	CY	.34	3.73	30873.18428	32.4	2	2	2	22	16	10.2941176470588
152	CL	.52	4.19	22333.1064	52.1	3	3	2	22	16	3.5
840	US	.47	3.76	54629.49517	45	2	3	2	22	16	10
554	NZ	.29	3.69	35217.08835	36.2	2	3	2	22	16	3
724	ES	.4	4.19	33763.39366	34	2	3	2	22	16	 
392	JP	.34	4.11	36426.30221	37.6	4	4	2	22	16	10
826	GB-GBN	.5	3.97	39136.77424	32.3	3	4	2	22	16	41.6666666666667
840	US	.47	3.76	54629.49517	45	2	4	2	22	16	14.2857142857143
554	NZ	.29	3.69	35217.08835	36.2	2	4	2	22	16	6.4
578	NO	.17	3.52	64893.05564	25	2	4	2	22	16	2.66666666666667
392	JP	.34	4.11	36426.30221	37.6	2	4	2	22	16	10
32	AR	.47	4.25	18600	45.8	2	4	2	22	16	5.33333333333333
752	SE	.27	3.93	45143.52332	23	1	4	2	22	16	1.66666666666667
152	CL	.52	4.19	22333.1064	52.1	1	4	2	22	16	13.3333333333333
710	ZA	.71	4.35	13046.20783	63.1	2	1	1	22	16	4.33333333333333
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	22	16	14.2857142857143
380	IT	.5	4.59	34757.84066	31.9	1	3	1	22	16	 
826	GB-GBN	.5	3.97	39136.77424	32.3	2	4	1	22	16	6.66666666666667
840	US	.47	3.76	54629.49517	45	1	4	1	22	16	160
554	NZ	.29	3.69	35217.08835	36.2	4	2	2	21	16	2.66666666666667
36	AU	.26	3.91	43901.55485	30.3	4	2	2	21	16	20
36	AU	.26	3.91	43901.55485	30.3	3	2	2	21	16	7.22222222222222
36	AU	.26	3.91	43901.55485	30.3	2	2	2	21	16	20
840	US	.47	3.76	54629.49517	45	1	2	2	21	16	666.666666666667
554	NZ	.29	3.69	35217.08835	36.2	1	2	2	21	16	10
724	ES	.4	4.19	33763.39366	34	1	2	2	21	16	4.375
724	ES	.4	4.19	33763.39366	34	1	2	2	21	16	6.31578947368421
554	NZ	.29	3.69	35217.08835	36.2	4	3	2	21	16	11.4285714285714
36	AU	.26	3.91	43901.55485	30.3	2	3	2	21	16	22.8571428571429
276	DE-E	.32	4.37	45615.81119	27	2	4	2	21	16	8.33333333333333
152	CL	.52	4.19	22333.1064	52.1	2	4	2	21	16	31.8471337579618
36	AU	.26	3.91	43901.55485	30.3	1	4	2	21	16	100
36	AU	.26	3.91	43901.55485	30.3	4	5	2	21	16	20
152	CL	.52	4.19	22333.1064	52.1	1	2	1	21	16	50
36	AU	.26	3.91	43901.55485	30.3	1	2	1	21	16	399.99996
152	CL	.52	4.19	22333.1064	52.1	2	4	1	21	16	12.5
152	CL	.52	4.19	22333.1064	52.1	2	4	1	21	16	12.5
32	AR	.47	4.25	18600	45.8	2	4	1	21	16	5
554	NZ	.29	3.69	35217.08835	36.2	4	1	2	20	16	2
554	NZ	.29	3.69	35217.08835	36.2	3	4	2	20	16	 
554	NZ	.29	3.69	35217.08835	36.2	2	4	2	20	16	 
554	NZ	.29	3.69	35217.08835	36.2	2	4	2	20	16	3.27272727272727
554	NZ	.29	3.69	35217.08835	36.2	2	4	2	20	16	5
554	NZ	.29	3.69	35217.08835	36.2	2	4	2	20	16	10.3448275862069
196	CY	.34	3.73	30873.18428	32.4	2	4	2	20	16	5
196	CY	.34	3.73	30873.18428	32.4	2	4	2	20	16	5
36	AU	.26	3.91	43901.55485	30.3	2	4	2	20	16	6.25
554	NZ	.29	3.69	35217.08835	36.2	5	5	2	20	16	6.66666666666667
710	ZA	.71	4.35	13046.20783	63.1	1	1	1	20	16	14
724	ES	.4	4.19	33763.39366	34	1	2	1	20	16	7.5
554	NZ	.29	3.69	35217.08835	36.2	4	4	1	20	16	7
36	AU	.26	3.91	43901.55485	30.3	4	4	1	20	16	5
724	ES	.4	4.19	33763.39366	34	2	4	1	20	16	12
578	NO	.17	3.52	64893.05564	25	2	5	1	20	16	1.78571428571429
578	NO	.17	3.52	64893.05564	25	2	5	1	20	16	1.78571428571429
554	NZ	.29	3.69	35217.08835	36.2	4	5	2	19	16	10.9375
554	NZ	.29	3.69	35217.08835	36.2	4	5	2	19	16	50
554	NZ	.29	3.69	35217.08835	36.2	4	5	2	19	16	833.333333333333
724	ES	.4	4.19	33763.39366	34	2	2	1	19	16	5
724	ES	.4	4.19	33763.39366	34	4	4	1	19	16	 
724	ES	.4	4.19	33763.39366	34	1	4	1	19	16	5
554	NZ	.29	3.69	35217.08835	36.2	4	6	1	19	16	29.0322580645161
554	NZ	.29	3.69	35217.08835	36.2	2	1	2	18	16	2.4
724	ES	.4	4.19	33763.39366	34	1	2	2	18	16	10
710	ZA	.71	4.35	13046.20783	63.1	3	2	2	84	15	18.3333333333333
756	CH	.46	4.2	56939.67029	28.7	3	2	2	84	15	 
756	CH	.46	4.2	56939.67029	28.7	2	2	2	84	15	16.6666666666667
36	AU	.26	3.91	43901.55485	30.3	2	4	1	84	15	66.6666666666667
826	GB-GBN	.5	3.97	39136.77424	32.3	1	3	2	83	15	333.333333333333
756	CH	.46	4.2	56939.67029	28.7	2	4	1	83	15	10.5263157894737
36	AU	.26	3.91	43901.55485	30.3	2	3	2	82	15	 
208	DK	.15	3.6	44862.50398	24.8	3	4	2	82	15	1.66666666666667
36	AU	.26	3.91	43901.55485	30.3	3	4	2	82	15	 
724	ES	.4	4.19	33763.39366	34	2	3	1	82	15	 
840	US	.47	3.76	54629.49517	45	2	4	2	81	15	133.333333333333
840	US	.47	3.76	54629.49517	45	3	2	1	81	15	1200
710	ZA	.71	4.35	13046.20783	63.1	1	3	2	80	15	12.5
152	CL	.52	4.19	22333.1064	52.1	2	4	1	80	15	11.1111111111111
208	DK	.15	3.6	44862.50398	24.8	2	4	2	79	15	20
752	SE	.27	3.93	45143.52332	23	1	2	2	78	15	5
756	CH	.46	4.2	56939.67029	28.7	2	4	2	78	15	16.6666666666667
840	US	.47	3.76	54629.49517	45	2	4	1	78	15	190.47619047619
36	AU	.26	3.91	43901.55485	30.3	1	4	1	78	15	25
840	US	.47	3.76	54629.49517	45	2	4	2	77	15	25
208	DK	.15	3.6	44862.50398	24.8	2	4	1	77	15	.384615384615385
208	DK	.15	3.6	44862.50398	24.8	4	5	1	77	15	4
36	AU	.26	3.91	43901.55485	30.3	3	5	1	77	15	39.3700787401575
32	AR	.47	4.25	18600	45.8	2	4	2	76	15	 
32	AR	.47	4.25	18600	45.8	1	4	2	76	15	5
578	NO	.17	3.52	64893.05564	25	2	5	2	76	15	5
36	AU	.26	3.91	43901.55485	30.3	1	2	1	76	15	125
578	NO	.17	3.52	64893.05564	25	2	4	1	76	15	4.8
156	CN	.6	4.27	13216.54189	47.3	2	5	1	76	15	 
724	ES	.4	4.19	33763.39366	34	1	2	1	75	15	3.5
380	IT	.5	4.59	34757.84066	31.9	1	3	1	75	15	15
208	DK	.15	3.6	44862.50398	24.8	3	4	1	75	15	3.5
752	SE	.27	3.93	45143.52332	23	2	4	1	75	15	5.26315789473684
578	NO	.17	3.52	64893.05564	25	4	6	1	75	15	3.75
710	ZA	.71	4.35	13046.20783	63.1	1	2	2	74	15	800
752	SE	.27	3.93	45143.52332	23	2	3	2	74	15	10
578	NO	.17	3.52	64893.05564	25	2	4	2	74	15	4.8
246	FI	.18	3.88	39754.48524	26.8	2	4	2	74	15	6
36	AU	.26	3.91	43901.55485	30.3	2	4	2	74	15	75
840	US	.47	3.76	54629.49517	45	1	4	2	74	15	22.2222222222222
156	CN	.6	4.27	13216.54189	47.3	1	3	1	74	15	2.5
578	NO	.17	3.52	64893.05564	25	2	4	1	74	15	4.8
36	AU	.26	3.91	43901.55485	30.3	2	4	1	74	15	33.3333333333333
156	CN	.6	4.27	13216.54189	47.3	2	5	1	74	15	33.3333333333333
36	AU	.26	3.91	43901.55485	30.3	2	4	2	73	15	25
578	NO	.17	3.52	64893.05564	25	4	4	1	73	15	2
208	DK	.15	3.6	44862.50398	24.8	2	4	1	73	15	.830508474576271
208	DK	.15	3.6	44862.50398	24.8	2	4	1	73	15	2.22222222222222
392	JP	.34	4.11	36426.30221	37.6	1	4	1	73	15	 
208	DK	.15	3.6	44862.50398	24.8	3	5	1	73	15	1.75
208	DK	.15	3.6	44862.50398	24.8	3	4	2	72	15	75
578	NO	.17	3.52	64893.05564	25	2	4	2	72	15	 
578	NO	.17	3.52	64893.05564	25	2	4	2	72	15	4.8
578	NO	.17	3.52	64893.05564	25	2	4	2	72	15	3.15789473684211
32	AR	.47	4.25	18600	45.8	1	4	2	72	15	2.66666666666667
724	ES	.4	4.19	33763.39366	34	1	5	2	72	15	6
756	CH	.46	4.2	56939.67029	28.7	4	4	1	72	15	10
36	AU	.26	3.91	43901.55485	30.3	2	4	1	72	15	100
208	DK	.15	3.6	44862.50398	24.8	2	3	2	71	15	 
208	DK	.15	3.6	44862.50398	24.8	2	3	2	71	15	 
392	JP	.34	4.11	36426.30221	37.6	1	3	2	71	15	 
156	CN	.6	4.27	13216.54189	47.3	1	1	1	71	15	 
840	US	.47	3.76	54629.49517	45	1	2	1	71	15	10
32	AR	.47	4.25	18600	45.8	2	3	1	71	15	26.6666666666667
724	ES	.4	4.19	33763.39366	34	1	3	1	71	15	6.25
156	CN	.6	4.27	13216.54189	47.3	1	3	1	71	15	 
36	AU	.26	3.91	43901.55485	30.3	4	4	1	71	15	180
246	FI	.18	3.88	39754.48524	26.8	2	4	1	71	15	4
36	AU	.26	3.91	43901.55485	30.3	2	5	1	71	15	33.3333333333333
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	70	15	120
752	SE	.27	3.93	45143.52332	23	2	4	2	70	15	2.08333333333333
578	NO	.17	3.52	64893.05564	25	2	4	2	70	15	8
710	ZA	.71	4.35	13046.20783	63.1	2	3	1	70	15	8.94117647058824
156	CN	.6	4.27	13216.54189	47.3	2	3	1	70	15	2.5
578	NO	.17	3.52	64893.05564	25	1	3	1	70	15	6.45161290322581
840	US	.47	3.76	54629.49517	45	3	4	1	70	15	90.9090909090909
752	SE	.27	3.93	45143.52332	23	2	4	1	70	15	10.5263157894737
156	CN	.6	4.27	13216.54189	47.3	2	4	1	70	15	6.66666666666667
156	CN	.6	4.27	13216.54189	47.3	2	4	1	70	15	10
32	AR	.47	4.25	18600	45.8	1	4	1	70	15	7.5
36	AU	.26	3.91	43901.55485	30.3	1	5	1	70	15	40
36	AU	.26	3.91	43901.55485	30.3	4	6	1	70	15	66.6666666666667
710	ZA	.71	4.35	13046.20783	63.1	2	2	2	69	15	66.6666666666667
840	US	.47	3.76	54629.49517	45	1	3	2	69	15	166.666666666667
752	SE	.27	3.93	45143.52332	23	2	4	2	69	15	 
36	AU	.26	3.91	43901.55485	30.3	1	4	2	69	15	166.666666666667
840	US	.47	3.76	54629.49517	45	4	5	2	69	15	3.33333333333333
578	NO	.17	3.52	64893.05564	25	2	5	2	69	15	3.6
208	DK	.15	3.6	44862.50398	24.8	2	5	2	69	15	2.94117647058824
710	ZA	.71	4.35	13046.20783	63.1	1	2	1	69	15	16.6666666666667
380	IT	.5	4.59	34757.84066	31.9	2	3	1	69	15	11.1111111111111
156	CN	.6	4.27	13216.54189	47.3	2	3	1	69	15	16.6666666666667
752	SE	.27	3.93	45143.52332	23	5	4	1	69	15	23.6363636363636
156	CN	.6	4.27	13216.54189	47.3	1	4	1	69	15	25
756	CH	.46	4.2	56939.67029	28.7	2	5	1	69	15	20
208	DK	.15	3.6	44862.50398	24.8	2	6	1	69	15	1
32	AR	.47	4.25	18600	45.8	2	4	2	68	15	3
752	SE	.27	3.93	45143.52332	23	1	4	2	68	15	31.25
380	IT	.5	4.59	34757.84066	31.9	1	4	2	68	15	11.1111111111111
208	DK	.15	3.6	44862.50398	24.8	1	4	2	68	15	5.71428571428571
246	FI	.18	3.88	39754.48524	26.8	1	5	2	68	15	 
756	CH	.46	4.2	56939.67029	28.7	1	5	2	68	15	100
826	GB-GBN	.5	3.97	39136.77424	32.3	2	4	1	68	15	5
208	DK	.15	3.6	44862.50398	24.8	2	4	1	68	15	8.6
380	IT	.5	4.59	34757.84066	31.9	1	4	1	68	15	38.4615384615385
246	FI	.18	3.88	39754.48524	26.8	1	4	1	68	15	12
32	AR	.47	4.25	18600	45.8	1	4	1	68	15	13.3333333333333
756	CH	.46	4.2	56939.67029	28.7	2	5	1	68	15	 
156	CN	.6	4.27	13216.54189	47.3	2	3	2	67	15	66.6666666666667
752	SE	.27	3.93	45143.52332	23	1	4	2	67	15	10.4166666666667
208	DK	.15	3.6	44862.50398	24.8	1	4	2	67	15	3.5
196	CY	.34	3.73	30873.18428	32.4	1	4	2	67	15	4.44444444444444
32	AR	.47	4.25	18600	45.8	3	5	2	67	15	 
710	ZA	.71	4.35	13046.20783	63.1	1	1	1	67	15	83.3333333333333
710	ZA	.71	4.35	13046.20783	63.1	1	1	1	67	15	40
152	CL	.52	4.19	22333.1064	52.1	1	1	1	67	15	50.314465408805
840	US	.47	3.76	54629.49517	45	5	2	1	67	15	20
724	ES	.4	4.19	33763.39366	34	2	2	1	67	15	36.3636363636364
246	FI	.18	3.88	39754.48524	26.8	4	4	1	67	15	9.47867298578199
578	NO	.17	3.52	64893.05564	25	2	4	1	67	15	3.33333333333333
724	ES	.4	4.19	33763.39366	34	2	4	1	67	15	 
36	AU	.26	3.91	43901.55485	30.3	2	4	1	67	15	200
156	CN	.6	4.27	13216.54189	47.3	4	4	2	66	15	10.2222222222222
208	DK	.15	3.6	44862.50398	24.8	3	4	2	66	15	8.57142857142857
578	NO	.17	3.52	64893.05564	25	2	4	2	66	15	4
208	DK	.15	3.6	44862.50398	24.8	2	4	2	66	15	7.14285714285714
756	CH	.46	4.2	56939.67029	28.7	2	4	2	66	15	8.92857142857143
36	AU	.26	3.91	43901.55485	30.3	2	4	2	66	15	85.7142857142857
208	DK	.15	3.6	44862.50398	24.8	1	4	2	66	15	22.2222222222222
208	DK	.15	3.6	44862.50398	24.8	1	4	2	66	15	5
208	DK	.15	3.6	44862.50398	24.8	1	4	2	66	15	18.5185185185185
32	AR	.47	4.25	18600	45.8	1	4	2	66	15	11.1111111111111
724	ES	.4	4.19	33763.39366	34	2	2	1	66	15	10
156	CN	.6	4.27	13216.54189	47.3	2	2	1	66	15	33.3333333333333
752	SE	.27	3.93	45143.52332	23	2	3	1	66	15	5.55555555555556
36	AU	.26	3.91	43901.55485	30.3	2	3	1	66	15	28.5714285714286
724	ES	.4	4.19	33763.39366	34	1	3	1	66	15	2
152	CL	.52	4.19	22333.1064	52.1	4	4	1	66	15	133.333333333333
36	AU	.26	3.91	43901.55485	30.3	3	4	1	66	15	80
380	IT	.5	4.59	34757.84066	31.9	1	4	1	66	15	15
840	US	.47	3.76	54629.49517	45	4	5	1	66	15	33.3333333333333
578	NO	.17	3.52	64893.05564	25	4	5	1	66	15	1.37931034482759
578	NO	.17	3.52	64893.05564	25	2	5	1	66	15	62.5
32	AR	.47	4.25	18600	45.8	2	2	2	65	15	8.33333333333333
578	NO	.17	3.52	64893.05564	25	3	4	2	65	15	.666666666666667
208	DK	.15	3.6	44862.50398	24.8	1	4	2	65	15	1.44
208	DK	.15	3.6	44862.50398	24.8	1	4	2	65	15	100
208	DK	.15	3.6	44862.50398	24.8	1	4	2	65	15	10
196	CY	.34	3.73	30873.18428	32.4	3	5	2	65	15	5.55555555555556
578	NO	.17	3.52	64893.05564	25	3	4	1	65	15	12
724	ES	.4	4.19	33763.39366	34	2	4	1	65	15	 
246	FI	.18	3.88	39754.48524	26.8	1	4	1	65	15	13.3333333333333
246	FI	.18	3.88	39754.48524	26.8	4	5	1	65	15	8
752	SE	.27	3.93	45143.52332	23	3	5	1	65	15	6
208	DK	.15	3.6	44862.50398	24.8	3	5	1	65	15	2.08333333333333
152	CL	.52	4.19	22333.1064	52.1	2	3	2	64	15	21.4285714285714
840	US	.47	3.76	54629.49517	45	3	4	2	64	15	50
36	AU	.26	3.91	43901.55485	30.3	3	4	2	64	15	100
208	DK	.15	3.6	44862.50398	24.8	1	4	2	64	15	43.4782608695652
578	NO	.17	3.52	64893.05564	25	3	5	2	64	15	10.9090909090909
826	GB-GBN	.5	3.97	39136.77424	32.3	3	2	1	64	15	10
152	CL	.52	4.19	22333.1064	52.1	1	2	1	64	15	138.888888888889
840	US	.47	3.76	54629.49517	45	2	4	1	64	15	5
724	ES	.4	4.19	33763.39366	34	2	4	1	64	15	6
840	US	.47	3.76	54629.49517	45	1	4	1	64	15	370.37037037037
380	IT	.5	4.59	34757.84066	31.9	1	4	1	64	15	100
36	AU	.26	3.91	43901.55485	30.3	1	5	1	64	15	18.75
36	AU	.26	3.91	43901.55485	30.3	2	4	2	63	15	166.666666666667
32	AR	.47	4.25	18600	45.8	2	4	2	63	15	8.33333333333333
36	AU	.26	3.91	43901.55485	30.3	1	5	2	63	15	266.666666666667
392	JP	.34	4.11	36426.30221	37.6	3	3	1	63	15	 
32	AR	.47	4.25	18600	45.8	2	3	1	63	15	6.66666666666667
208	DK	.15	3.6	44862.50398	24.8	3	4	1	63	15	5
840	US	.47	3.76	54629.49517	45	2	4	1	63	15	500
756	CH	.46	4.2	56939.67029	28.7	2	4	1	63	15	20
380	IT	.5	4.59	34757.84066	31.9	1	4	1	63	15	27.2727272727273
208	DK	.15	3.6	44862.50398	24.8	1	4	1	63	15	12
578	NO	.17	3.52	64893.05564	25	4	5	1	63	15	2.85714285714286
152	CL	.52	4.19	22333.1064	52.1	1	2	2	62	15	39.2857142857143
578	NO	.17	3.52	64893.05564	25	2	4	2	62	15	2.25
208	DK	.15	3.6	44862.50398	24.8	2	4	2	62	15	6
246	FI	.18	3.88	39754.48524	26.8	1	4	2	62	15	11.1111111111111
36	AU	.26	3.91	43901.55485	30.3	1	4	2	62	15	399.99996
32	AR	.47	4.25	18600	45.8	1	4	2	62	15	20
36	AU	.26	3.91	43901.55485	30.3	2	5	2	62	15	20
710	ZA	.71	4.35	13046.20783	63.1	2	2	1	62	15	6.66666666666667
156	CN	.6	4.27	13216.54189	47.3	1	2	1	62	15	13.3333333333333
36	AU	.26	3.91	43901.55485	30.3	2	3	1	62	15	100
32	AR	.47	4.25	18600	45.8	1	3	1	62	15	15
208	DK	.15	3.6	44862.50398	24.8	5	4	1	62	15	8
152	CL	.52	4.19	22333.1064	52.1	3	4	1	62	15	16.6666666666667
